PERIODO,FECHA,HORA,NO2_CENTENARIO,PM10_CENTENARIO,PM10_CORDOBA,PM10_LA_BOCA,CO_PALERMO
2016,13/09/2016,24,45,6,5,0,52
2016,14/09/2016,1,43,5,48,0,52
2016,14/09/2016,2,4,4,44,0,51
2016,14/09/2016,3,38,3,4,0,47
2016,14/09/2016,4,35,3,36,0,43
2016,14/09/2016,5,33,3,34,0,38
2016,14/09/2016,6,31,7,33,0,35
2016,14/09/2016,7,31,11,32,0,34
2016,14/09/2016,8,34,16,34,0,34
2016,14/09/2016,9,38,19,38,0,35
2016,14/09/2016,10,4,16,43,0,36
2016,14/09/2016,11,43,15,47,0,38
2016,14/09/2016,12,45,15,53,0,39
2016,14/09/2016,13,48,15,58,0,19
2016,14/09/2016,14,5,15,63,0,19
2016,14/09/2016,15,51,14,67,0,19
2016,14/09/2016,16,51,15,69,0,18
2016,14/09/2016,17,5,15,71,0,18
2016,14/09/2016,18,51,17,77,0,17
2016,14/09/2016,19,53,19,83,0,16
2016,14/09/2016,20,55,22,89,0,12
2016,14/09/2016,21,59,22,94,0,12
2016,14/09/2016,22,61,22,99,0,13
2016,14/09/2016,23,64,20,4,0,14
2016,14/09/2016,24,64,14,6,0,14
2016,15/09/2016,1,64,12,5,0,16
2016,15/09/2016,2,61,9,98,0,16
2016,15/09/2016,3,59,9,9,0,17
2016,15/09/2016,4,55,10,8,0,17
2016,15/09/2016,5,5,12,7,0,17
2016,15/09/2016,6,48,16,62,0,18
2016,15/09/2016,7,48,22,56,0,2
2016,15/09/2016,8,53,25,57,0,23
2016,15/09/2016,9,56,27,63,0,25
2016,15/09/2016,10,61,28,69,0,28
2016,15/09/2016,11,68,31,76,0,31
2016,15/09/2016,12,74,32,79,0,33
2016,15/09/2016,13,79,33,83,0,37
2016,15/09/2016,14,83,31,85,0,39
2016,15/09/2016,15,83,26,84,0,39
2016,15/09/2016,16,81,30,8,0,39
2016,15/09/2016,17,81,31,73,0,39
2016,15/09/2016,18,81,32,67,0,39
2016,15/09/2016,19,8,31,62,0,42
2016,15/09/2016,20,83,37,61,0,44
2016,15/09/2016,21,89,38,63,0,46
2016,15/09/2016,22,91,34,63,0,48
2016,15/09/2016,23,95,33,63,0,5
2016,15/09/2016,24,1,33,63,0,52
2016,16/09/2016,1,3,29,61,0,52
2016,16/09/2016,2,1,24,6,0,51
2016,16/09/2016,3,99,19,57,0,47
2016,16/09/2016,4,91,17,54,0,43
2016,16/09/2016,5,81,15,48,0,38
2016,16/09/2016,6,75,17,45,0,35
2016,16/09/2016,7,71,21,43,0,34
2016,16/09/2016,8,66,24,43,0,34
2016,16/09/2016,9,66,23,44,0,35
2016,16/09/2016,10,69,24,45,0,36
2016,16/09/2016,11,7,16,46,0,38
2016,16/09/2016,12,73,S/D,48,0,39
2016,16/09/2016,13,73,S/D,49,0,41
2016,16/09/2016,14,75,S/D,51,0,42
2016,16/09/2016,15,72,18,52,0,42
2016,16/09/2016,16,63,17,5,0,42
2016,16/09/2016,17,55,19,49,0,42
2016,16/09/2016,18,5,24,48,0,43
2016,16/09/2016,19,51,22,48,0,46
2016,16/09/2016,20,54,24,5,0,51
2016,16/09/2016,21,56,23,52,0,54
2016,16/09/2016,22,58,22,53,0,54
2016,16/09/2016,23,59,19,53,0,54
2016,16/09/2016,24,6,17,54,0,53
2016,17/09/2016,1,61,17,55,0,51
2016,17/09/2016,2,59,14,54,0,49
2016,17/09/2016,3,55,12,52,0,44
2016,17/09/2016,4,5,8,48,0,38
2016,17/09/2016,5,45,10,46,0,33
2016,17/09/2016,6,4,11,43,0,31
2016,17/09/2016,7,36,14,42,0,3
2016,17/09/2016,8,38,18,42,0,31
2016,17/09/2016,9,39,20,45,0,31
2016,17/09/2016,10,4,19,47,0,3
2016,17/09/2016,11,43,19,51,0,3
2016,17/09/2016,12,48,24,56,0,31
2016,17/09/2016,13,54,26,62,0,31
2016,17/09/2016,14,6,31,68,0,32
2016,17/09/2016,15,66,29,73,0,32
2016,17/09/2016,16,66,34,77,0,3
2016,17/09/2016,17,65,27,78,0,28
2016,17/09/2016,18,66,26,81,0,28
2016,17/09/2016,19,68,24,83,0,28
2016,17/09/2016,20,68,23,86,0,29
2016,17/09/2016,21,66,21,88,0,3
2016,17/09/2016,22,65,21,9,0,31
2016,17/09/2016,23,65,22,93,0,33
2016,17/09/2016,24,65,20,96,0,34
2016,18/09/2016,1,65,16,21,35,12
2016,18/09/2016,2,63,12,1,0,34
2016,18/09/2016,3,6,14,99,0,34
2016,18/09/2016,4,56,21,95,0,33
2016,18/09/2016,5,53,18,89,0,32
2016,18/09/2016,6,48,9,82,0,3
2016,18/09/2016,7,41,7,74,0,27
2016,18/09/2016,8,38,6,66,0,25
2016,18/09/2016,9,35,7,59,0,24
2016,18/09/2016,10,34,7,53,0,23
2016,18/09/2016,11,33,6,49,0,22
2016,18/09/2016,12,31,7,47,0,21
2016,18/09/2016,13,3,7,46,0,2
2016,18/09/2016,14,31,8,46,0,19
2016,18/09/2016,15,33,8,45,0,19
2016,18/09/2016,16,34,8,43,0,19
2016,18/09/2016,17,36,10,42,0,19
2016,18/09/2016,18,38,11,42,0,19
2016,18/09/2016,19,4,12,42,0,19
2016,18/09/2016,20,41,14,42,0,19
2016,18/09/2016,21,44,14,42,0,2
2016,18/09/2016,22,45,14,44,0,2
2016,18/09/2016,23,45,12,47,0,2
2016,18/09/2016,24,45,13,52,0,2
2016,19/09/2016,1,43,11,55,0,2
2016,19/09/2016,2,41,9,55,0,2
2016,19/09/2016,3,39,6,54,0,2
2016,19/09/2016,4,38,6,53,0,19
2016,19/09/2016,5,35,7,51,0,18
2016,19/09/2016,6,33,11,48,0,18
2016,19/09/2016,7,33,16,47,0,18
2016,19/09/2016,8,35,17,48,0,19
2016,19/09/2016,9,39,20,53,0,2
2016,19/09/2016,10,43,18,59,0,21
2016,19/09/2016,11,45,18,66,0,22
2016,19/09/2016,12,48,18,74,0,22
2016,19/09/2016,13,5,18,84,0,23
2016,19/09/2016,14,53,18,94,0,23
2016,19/09/2016,15,54,18,3,0,23
2016,19/09/2016,16,54,20,1,0,22
2016,19/09/2016,17,54,17,14,0,21
2016,19/09/2016,18,54,18,18,0,21
2016,19/09/2016,19,56,21,23,0,23
2016,19/09/2016,20,63,26,24,0,25
2016,19/09/2016,21,73,28,23,0,28
2016,19/09/2016,22,8,27,21,0,3
2016,19/09/2016,23,83,24,15,0,31
2016,19/09/2016,24,83,17,5,0,31
2016,20/09/2016,1,8,9,95,0,32
2016,20/09/2016,2,78,8,84,0,31
2016,20/09/2016,3,73,8,73,0,29
2016,20/09/2016,4,64,18,63,0,27
2016,20/09/2016,5,51,20,55,0,25
2016,20/09/2016,6,43,23,48,0,23
2016,20/09/2016,7,4,25,44,0,22
2016,20/09/2016,8,4,23,44,0,24
2016,20/09/2016,9,43,23,45,0,25
2016,20/09/2016,10,44,21,47,0,26
2016,20/09/2016,11,46,18,5,0,27
2016,20/09/2016,12,49,19,54,0,28
2016,20/09/2016,13,51,20,57,0,29
2016,20/09/2016,14,53,22,61,0,3
2016,20/09/2016,15,53,18,66,0,3
2016,20/09/2016,16,51,17,72,0,3
2016,20/09/2016,17,51,19,77,0,3
2016,20/09/2016,18,54,21,82,0,31
2016,20/09/2016,19,59,24,87,0,33
2016,20/09/2016,20,64,25,91,0,35
2016,20/09/2016,21,69,25,95,0,36
2016,20/09/2016,22,71,21,95,0,37
2016,20/09/2016,23,73,18,89,0,36
2016,20/09/2016,24,73,14,82,0,36
2016,21/09/2016,1,71,13,74,0,35
2016,21/09/2016,2,68,9,66,0,33
2016,21/09/2016,3,61,7,56,0,3
2016,21/09/2016,4,55,6,47,0,27
2016,21/09/2016,5,49,7,4,0,25
2016,21/09/2016,6,45,8,34,0,24
2016,21/09/2016,7,43,13,32,0,23
2016,21/09/2016,8,43,15,32,0,24
2016,21/09/2016,9,44,14,33,0,26
2016,21/09/2016,10,45,12,34,0,27
2016,21/09/2016,11,46,12,34,0,28
2016,21/09/2016,12,49,12,35,0,29
2016,21/09/2016,13,5,12,37,0,3
2016,21/09/2016,14,51,13,38,0,31
2016,21/09/2016,15,53,12,39,0,31
2016,21/09/2016,16,54,13,4,0,31
2016,21/09/2016,17,54,16,41,0,31
2016,21/09/2016,18,56,20,47,0,32
2016,21/09/2016,19,61,26,59,0,34
2016,21/09/2016,20,65,26,68,0,36
2016,21/09/2016,21,73,27,76,0,37
2016,21/09/2016,22,78,24,82,0,38
2016,21/09/2016,23,8,18,83,0,38
2016,21/09/2016,24,8,15,83,0,38
2016,22/09/2016,1,79,14,83,0,37
2016,22/09/2016,2,76,12,78,0,36
2016,22/09/2016,3,7,7,66,0,33
2016,22/09/2016,4,64,7,57,0,3
2016,22/09/2016,5,55,8,49,0,28
2016,22/09/2016,6,49,11,43,0,26
2016,22/09/2016,7,46,15,42,0,26
2016,22/09/2016,8,46,17,42,0,27
2016,22/09/2016,9,49,17,42,0,28
2016,22/09/2016,10,5,16,43,0,3
2016,22/09/2016,11,54,S/D,43,0,32
2016,22/09/2016,12,58,S/D,44,0,35
2016,22/09/2016,13,6,S/D,46,0,37
2016,22/09/2016,14,63,14,47,0,39
2016,22/09/2016,15,21,23,24,41,20
2016,22/09/2016,16,23,23,25,41,23
2016,22/09/2016,17,31,29,27,42,28
2016,22/09/2016,18,33,31,27,45,30
2016,22/09/2016,19,37,32,31,51,33
2016,22/09/2016,20,40,32,32,58,33
2016,22/09/2016,21,26,36,28,59,18
2016,22/09/2016,22,68,11,7,0,56
2016,22/09/2016,23,61,9,71,0,52
2016,22/09/2016,24,55,7,71,0,49
2016,23/09/2016,1,5,6,7,0,44
2016,23/09/2016,2,44,4,69,0,38
2016,23/09/2016,3,36,3,63,0,29
2016,23/09/2016,4,24,3,56,0,18
2016,23/09/2016,5,14,3,45,0,14
2016,23/09/2016,6,11,6,4,0,14
2016,23/09/2016,7,11,11,38,0,14
2016,23/09/2016,8,14,14,39,0,15
2016,23/09/2016,9,18,16,44,0,16
2016,23/09/2016,10,2,14,49,0,17
2016,23/09/2016,11,23,12,56,0,18
2016,23/09/2016,12,25,11,64,0,18
2016,23/09/2016,13,28,12,72,0,18
2016,23/09/2016,14,3,12,78,0,19
2016,23/09/2016,15,31,12,83,0,19
2016,23/09/2016,16,31,12,86,0,18
2016,23/09/2016,17,31,13,86,0,17
2016,23/09/2016,18,33,14,87,0,17
2016,23/09/2016,19,34,17,9,0,17
2016,23/09/2016,20,36,18,95,0,17
2016,23/09/2016,21,4,20,96,0,18
2016,23/09/2016,22,44,21,22,2,17
2016,23/09/2016,23,46,21,5,0,22
2016,23/09/2016,24,5,20,1,0,24
2016,24/09/2016,1,5,17,11,0,24
2016,24/09/2016,2,48,8,11,0,24
2016,24/09/2016,3,45,6,5,0,24
2016,24/09/2016,4,41,5,96,0,24
2016,24/09/2016,5,35,4,89,0,23
2016,24/09/2016,6,3,5,81,0,21
2016,24/09/2016,7,28,11,72,0,2
2016,24/09/2016,8,24,14,64,0,19
2016,24/09/2016,9,23,13,6,0,19
2016,24/09/2016,10,24,13,58,0,19
2016,24/09/2016,11,26,12,58,0,2
2016,24/09/2016,12,29,14,59,0,21
2016,24/09/2016,13,34,16,62,0,21
2016,24/09/2016,14,36,13,66,0,21
2016,24/09/2016,15,38,12,67,0,21
2016,24/09/2016,16,39,13,67,0,21
2016,24/09/2016,17,4,14,68,0,21
2016,24/09/2016,18,41,13,68,0,21
2016,24/09/2016,19,41,19,68,0,22
2016,24/09/2016,20,45,29,67,0,24
2016,24/09/2016,21,5,29,68,0,28
2016,24/09/2016,22,59,30,73,0,38
2016,24/09/2016,23,73,32,83,0,5
2016,24/09/2016,24,85,33,96,0,62
2016,25/09/2016,1,98,32,9,0,76
2016,25/09/2016,2,11,32,22,0,91
2016,25/09/2016,3,25,30,34,1,1
2016,25/09/2016,4,29,25,43,1,5
2016,25/09/2016,5,28,21,48,1,8
2016,25/09/2016,6,21,20,45,1,4
2016,25/09/2016,7,13,20,4,0,98
2016,25/09/2016,8,9,24,31,0,93
2016,25/09/2016,9,1,22,18,0,82
2016,25/09/2016,10,88,12,3,0,68
2016,25/09/2016,11,73,9,88,0,57
2016,25/09/2016,12,64,8,77,0,51
2016,25/09/2016,13,59,10,68,0,43
2016,25/09/2016,14,56,13,61,0,38
2016,25/09/2016,15,5,20,55,0,33
2016,25/09/2016,16,4,18,48,0,26
2016,25/09/2016,17,34,11,45,S/D,S/D
2016,25/09/2016,18,33,11,45,S/D,S/D
2016,25/09/2016,19,34,15,46,S/D,S/D
2016,25/09/2016,20,35,16,49,S/D,S/D
2016,25/09/2016,21,36,21,52,S/D,S/D
2016,25/09/2016,22,38,20,54,S/D,S/D
2016,25/09/2016,23,4,20,56,S/D,S/D
2016,25/09/2016,24,41,25,58,S/D,S/D
2016,26/09/2016,1,43,22,58,S/D,S/D
2016,26/09/2016,2,44,12,57,S/D,S/D
2016,26/09/2016,3,44,12,55,S/D,S/D
2016,26/09/2016,4,43,8,52,S/D,S/D
2016,26/09/2016,5,4,10,49,S/D,S/D
2016,26/09/2016,6,38,12,47,S/D,S/D
2016,26/09/2016,7,36,17,44,S/D,S/D
2016,26/09/2016,8,39,19,44,S/D,S/D
2016,26/09/2016,9,41,17,46,S/D,S/D
2016,26/09/2016,10,43,14,47,S/D,11
2016,26/09/2016,11,43,13,47,S/D,10
2016,26/09/2016,12,44,12,47,S/D,10
2016,26/09/2016,13,45,12,48,S/D,8
2016,26/09/2016,14,46,11,49,S/D,9
2016,26/09/2016,15,46,11,5,0,26
2016,26/09/2016,16,44,12,49,0,26
2016,26/09/2016,17,43,16,5,0,27
2016,26/09/2016,18,44,23,56,0,28
2016,26/09/2016,19,48,23,63,0,3
2016,26/09/2016,20,51,23,69,0,31
2016,26/09/2016,21,55,24,73,0,32
2016,26/09/2016,22,59,26,77,0,33
2016,26/09/2016,23,64,30,81,0,35
2016,26/09/2016,24,65,22,81,0,36
2016,27/09/2016,1,64,17,77,0,35
2016,27/09/2016,2,61,12,7,0,33
2016,27/09/2016,3,56,8,62,0,31
2016,27/09/2016,4,51,6,56,0,29
2016,27/09/2016,5,46,8,49,0,27
2016,27/09/2016,6,41,12,44,0,26
2016,27/09/2016,7,36,16,38,0,25
2016,27/09/2016,8,36,19,36,0,25
2016,27/09/2016,9,38,16,36,0,25
2016,27/09/2016,10,39,15,36,0,26
2016,27/09/2016,11,4,15,37,0,28
2016,27/09/2016,12,43,15,38,0,29
2016,27/09/2016,13,45,15,4,0,3
2016,27/09/2016,14,48,16,42,0,31
2016,27/09/2016,15,48,15,43,0,33
2016,27/09/2016,16,46,15,44,0,33
2016,27/09/2016,17,46,18,44,0,34
2016,27/09/2016,18,46,20,46,0,35
2016,27/09/2016,19,5,29,55,0,35
2016,27/09/2016,20,55,31,66,0,35
2016,27/09/2016,21,61,31,74,0,36
2016,27/09/2016,22,65,30,79,0,36
2016,27/09/2016,23,7,28,85,0,34
2016,27/09/2016,24,74,26,88,0,33
2016,28/09/2016,1,74,15,89,0,33
2016,28/09/2016,2,73,12,89,0,31
2016,28/09/2016,3,69,11,8,0,3
2016,28/09/2016,4,63,12,69,0,28
2016,28/09/2016,5,55,13,6,0,28
2016,28/09/2016,6,51,19,53,0,28
2016,28/09/2016,7,5,21,48,0,33
2016,28/09/2016,8,54,23,48,0,44
2016,28/09/2016,9,61,30,54,0,49
2016,28/09/2016,10,65,23,63,0,49
2016,28/09/2016,11,66,19,7,0,5
2016,28/09/2016,12,69,S/D,77,0,51
2016,28/09/2016,13,69,S/D,8,0,51
2016,28/09/2016,14,71,10,83,0,49
2016,28/09/2016,15,72,12,84,0,44
2016,28/09/2016,16,16,34,24,33,12
2016,28/09/2016,17,17,34,24,27,13
2016,28/09/2016,18,16,34,23,28,11
2016,28/09/2016,19,15,34,22,28,10
2016,28/09/2016,20,16,34,18,27,8
2016,28/09/2016,21,15,35,18,26,7
2016,28/09/2016,22,27,12,63,0,26
2016,28/09/2016,23,24,11,62,0,25
2016,28/09/2016,24,23,10,6,0,24
2016,29/09/2016,1,2,9,56,0,23
2016,29/09/2016,2,18,8,53,0,2
2016,29/09/2016,3,14,10,47,0,19
2016,29/09/2016,4,11,12,43,0,18
2016,29/09/2016,5,1,11,39,0,18
2016,29/09/2016,6,9,16,38,0,17
2016,29/09/2016,7,1,21,38,0,17
2016,29/09/2016,8,13,23,4,0,18
2016,29/09/2016,9,18,24,45,0,19
2016,29/09/2016,10,2,20,49,0,19
2016,29/09/2016,11,23,12,52,0,2
2016,29/09/2016,12,24,12,56,0,2
2016,29/09/2016,13,25,13,59,0,2
2016,29/09/2016,14,28,13,62,0,2
2016,29/09/2016,15,28,13,64,0,2
2016,29/09/2016,16,26,15,65,0,2
2016,29/09/2016,17,24,17,63,0,2
2016,29/09/2016,18,24,17,62,0,2
2016,29/09/2016,19,25,19,63,0,21
2016,29/09/2016,20,26,20,63,0,22
2016,29/09/2016,21,28,17,62,0,23
2016,29/09/2016,22,28,14,61,0,23
2016,29/09/2016,23,28,13,59,0,23
2016,29/09/2016,24,28,10,55,0,22
2016,30/09/2016,1,26,8,52,0,21
2016,30/09/2016,2,24,6,48,0,21
2016,30/09/2016,3,21,4,44,0,2
2016,30/09/2016,4,19,4,4,0,19
2016,30/09/2016,5,16,4,36,0,18
2016,30/09/2016,6,14,6,34,0,18
2016,30/09/2016,7,14,10,33,0,18
2016,30/09/2016,8,14,14,33,0,19
2016,30/09/2016,9,15,14,34,0,19
2016,30/09/2016,10,18,18,35,0,2
2016,30/09/2016,11,21,20,38,0,21
2016,30/09/2016,12,25,17,42,0,22
2016,01/10/2016,1,S/D,S/D,22,25,9
2016,01/10/2016,2,S/D,S/D,21,24,6
2016,01/10/2016,3,S/D,S/D,20,23,6
2016,01/10/2016,4,S/D,S/D,19,22,7
2016,01/10/2016,5,S/D,S/D,17,21,8
2016,01/10/2016,6,S/D,S/D,18,21,8
2016,01/10/2016,7,S/D,S/D,22,2,11
2016,01/10/2016,8,S/D,S/D,22,2,10
2016,01/10/2016,9,S/D,S/D,21,2,11
2016,01/10/2016,10,S/D,S/D,21,2,8
2016,01/10/2016,11,S/D,S/D,21,2,8
2016,01/10/2016,12,S/D,S/D,20,21,9
2016,01/10/2016,13,S/D,S/D,20,21,8
2016,01/10/2016,14,S/D,S/D,23,22,9
2016,01/10/2016,15,S/D,S/D,24,22,11
2016,01/10/2016,16,S/D,S/D,24,22,10
2016,01/10/2016,17,S/D,S/D,22,23,10
2016,01/10/2016,18,S/D,S/D,24,23,11
2016,01/10/2016,19,S/D,S/D,24,24,9
2016,01/10/2016,20,S/D,S/D,23,24,9
2016,01/10/2016,21,S/D,S/D,23,24,9
2016,01/10/2016,22,S/D,S/D,24,24,11
2016,01/10/2016,23,S/D,S/D,24,24,16
2016,01/10/2016,24,S/D,S/D,23,25,12
2016,02/10/2016,1,S/D,S/D,22,25,9
2016,02/10/2016,2,S/D,S/D,20,24,7
2016,02/10/2016,3,S/D,S/D,19,24,5
2016,02/10/2016,4,S/D,S/D,18,23,5
2016,02/10/2016,5,S/D,S/D,19,22,5
2016,02/10/2016,6,S/D,S/D,19,21,8
2016,02/10/2016,7,S/D,S/D,19,2,9
2016,02/10/2016,8,S/D,S/D,20,2,11
2016,02/10/2016,9,S/D,S/D,20,19,9
2016,02/10/2016,10,S/D,S/D,19,19,10
2016,02/10/2016,11,S/D,S/D,19,19,8
2016,02/10/2016,12,S/D,S/D,19,19,9
2016,02/10/2016,13,S/D,S/D,19,2,9
2016,02/10/2016,14,S/D,S/D,19,2,9
2016,02/10/2016,15,S/D,S/D,18,21,8
2016,02/10/2016,16,S/D,S/D,19,21,10
2016,02/10/2016,17,S/D,S/D,19,21,9
2016,02/10/2016,18,S/D,S/D,20,21,11
2016,02/10/2016,19,S/D,S/D,22,22,12
2016,02/10/2016,20,S/D,S/D,23,23,14
2016,02/10/2016,21,S/D,S/D,22,23,13
2016,02/10/2016,22,S/D,S/D,23,23,13
2016,02/10/2016,23,S/D,S/D,24,23,11
2016,02/10/2016,24,S/D,S/D,22,23,12
2016,03/10/2016,1,S/D,S/D,21,23,11
2016,03/10/2016,2,S/D,S/D,19,23,10
2016,03/10/2016,3,S/D,S/D,17,22,7
2016,03/10/2016,4,S/D,S/D,16,21,8
2016,03/10/2016,5,S/D,S/D,16,21,9
2016,03/10/2016,6,S/D,S/D,16,2,9
2016,03/10/2016,7,S/D,S/D,17,21,10
2016,03/10/2016,8,S/D,S/D,20,23,13
2016,03/10/2016,9,S/D,S/D,21,24,12
2016,03/10/2016,10,S/D,S/D,22,25,12
2016,03/10/2016,11,S/D,S/D,22,26,11
2016,03/10/2016,12,S/D,S/D,24,26,10
2016,03/10/2016,13,S/D,S/D,24,27,11
2016,03/10/2016,14,14,S/D,23,28,11
2016,03/10/2016,15,17,S/D,24,28,11
2016,03/10/2016,16,19,S/D,25,26,10
2016,03/10/2016,17,19,S/D,26,26,12
2016,03/10/2016,18,16,S/D,27,25,12
2016,03/10/2016,19,32,15,77,0,25
2016,03/10/2016,20,3,13,76,0,25
2016,03/10/2016,21,3,12,72,0,25
2016,03/10/2016,22,29,15,69,0,25
2016,03/10/2016,23,28,14,66,0,24
2016,03/10/2016,24,26,9,63,0,24
2016,04/10/2016,1,25,7,59,0,24
2016,04/10/2016,2,23,6,55,0,23
2016,04/10/2016,3,2,6,52,0,22
2016,04/10/2016,4,19,9,48,0,21
2016,04/10/2016,5,16,11,45,0,21
2016,04/10/2016,6,14,12,43,0,2
2016,04/10/2016,7,14,14,41,0,2
2016,04/10/2016,8,14,18,4,0,2
2016,04/10/2016,9,15,17,4,0,2
2016,04/10/2016,10,18,14,42,0,21
2016,04/10/2016,11,19,5,44,0,22
2016,04/10/2016,12,2,4,48,0,23
2016,04/10/2016,13,27,S/D,55,0,24
2016,04/10/2016,14,33,S/D,59,0,25
2016,04/10/2016,15,38,11,63,0,25
2016,04/10/2016,16,43,12,66,0,26
2016,04/10/2016,17,48,17,7,0,26
2016,04/10/2016,18,52,17,72,0,25
2016,04/10/2016,19,53,20,74,0,25
2016,04/10/2016,20,55,24,74,0,25
2016,04/10/2016,21,58,18,72,0,25
2016,04/10/2016,22,59,14,71,0,25
2016,04/10/2016,23,6,10,68,0,25
2016,04/10/2016,24,61,8,64,0,25
2016,05/10/2016,1,6,6,59,0,24
2016,05/10/2016,2,6,6,55,0,22
2016,05/10/2016,3,58,5,5,0,21
2016,05/10/2016,4,55,4,46,0,2
2016,05/10/2016,5,53,3,42,0,19
2016,05/10/2016,6,51,4,39,0,18
2016,05/10/2016,7,51,8,39,0,18
2016,05/10/2016,8,53,14,42,0,18
2016,05/10/2016,9,56,19,48,0,19
2016,05/10/2016,10,6,17,54,0,19
2016,05/10/2016,11,64,15,61,0,21
2016,05/10/2016,12,66,14,67,0,22
2016,05/10/2016,13,69,13,73,0,22
2016,05/10/2016,14,71,13,81,0,22
2016,05/10/2016,15,74,14,86,0,22
2016,05/10/2016,16,74,15,9,0,23
2016,05/10/2016,17,74,18,92,0,24
2016,05/10/2016,18,75,20,95,0,25
2016,05/10/2016,19,78,21,98,0,26
2016,05/10/2016,20,81,21,2,0,25
2016,05/10/2016,21,85,20,5,0,26
2016,05/10/2016,22,86,11,5,0,25
2016,05/10/2016,23,85,11,8,0,25
2016,05/10/2016,24,85,12,8,0,24
2016,06/10/2016,1,84,10,4,0,22
2016,06/10/2016,2,8,6,96,0,2
2016,06/10/2016,3,75,5,87,0,19
2016,06/10/2016,4,69,6,78,0,18
2016,06/10/2016,5,64,5,69,0,18
2016,06/10/2016,6,61,8,62,0,17
2016,06/10/2016,7,61,12,56,0,18
2016,06/10/2016,8,64,15,56,0,18
2016,06/10/2016,9,69,16,61,0,2
2016,06/10/2016,10,73,15,67,0,22
2016,06/10/2016,11,79,20,77,0,24
2016,06/10/2016,12,86,22,9,0,26
2016,06/10/2016,13,91,19,3,0,27
2016,06/10/2016,14,99,25,1,0,29
2016,06/10/2016,15,3,25,14,0,3
2016,06/10/2016,16,5,27,16,0,31
2016,06/10/2016,17,3,27,2,0,31
2016,06/10/2016,18,4,25,23,0,3
2016,06/10/2016,19,5,25,23,0,29
2016,06/10/2016,20,4,20,17,0,27
2016,06/10/2016,21,3,21,1,0,26
2016,06/10/2016,22,99,20,7,0,25
2016,06/10/2016,23,98,18,5,0,24
2016,06/10/2016,24,94,13,99,0,23
2016,07/10/2016,1,93,11,9,0,22
2016,07/10/2016,2,9,10,81,0,22
2016,07/10/2016,3,86,10,73,0,22
2016,07/10/2016,4,83,11,66,0,22
2016,07/10/2016,5,81,13,61,0,22
2016,07/10/2016,6,8,13,59,0,23
2016,07/10/2016,7,79,15,58,0,24
2016,07/10/2016,8,81,16,59,0,24
2016,07/10/2016,9,84,19,66,0,25
2016,07/10/2016,10,91,23,74,0,26
2016,07/10/2016,11,96,23,85,0,28
2016,07/10/2016,12,3,25,94,0,3
2016,07/10/2016,13,4,19,2,0,31
2016,07/10/2016,14,6,16,8,0,32
2016,07/10/2016,15,8,15,14,0,32
2016,07/10/2016,16,8,19,15,0,32
2016,07/10/2016,17,9,20,14,0,33
2016,07/10/2016,18,5,20,13,0,33
2016,07/10/2016,19,3,20,1,0,32
2016,07/10/2016,20,3,23,7,0,31
2016,07/10/2016,21,4,20,6,0,3
2016,07/10/2016,22,5,22,5,0,32
2016,07/10/2016,23,6,20,1,0,32
2016,07/10/2016,24,6,20,98,0,33
2016,08/10/2016,1,4,17,93,0,31
2016,08/10/2016,2,1,15,87,0,3
2016,08/10/2016,3,99,8,78,0,29
2016,08/10/2016,4,93,6,69,0,26
2016,08/10/2016,5,89,7,6,0,25
2016,08/10/2016,6,84,9,53,0,22
2016,08/10/2016,7,81,12,48,0,2
2016,08/10/2016,8,79,12,48,0,18
2016,08/10/2016,9,78,13,49,0,18
2016,08/10/2016,10,76,12,49,0,17
2016,08/10/2016,11,78,12,52,0,17
2016,08/10/2016,12,79,11,56,0,17
2016,08/10/2016,13,81,10,6,0,17
2016,08/10/2016,14,84,10,63,0,17
2016,08/10/2016,15,85,10,64,0,17
2016,08/10/2016,16,85,10,63,0,16
2016,08/10/2016,17,85,10,6,0,16
2016,08/10/2016,18,86,12,6,0,16
2016,08/10/2016,19,88,18,63,0,16
2016,08/10/2016,20,93,21,68,0,17
2016,08/10/2016,21,23,17,25,19,17
2016,08/10/2016,22,6,23,82,0,24
2016,08/10/2016,23,14,25,85,0,33
2016,08/10/2016,24,24,27,85,0,39
2016,09/10/2016,1,35,27,86,0,42
2016,09/10/2016,2,43,25,85,0,46
2016,09/10/2016,3,43,21,82,0,48
2016,09/10/2016,4,4,20,74,0,49
2016,09/10/2016,5,33,18,63,0,48
2016,09/10/2016,6,26,17,53,0,44
2016,09/10/2016,7,2,20,49,0,36
2016,09/10/2016,8,11,14,48,0,32
2016,09/10/2016,9,10,19,20,3,11
2016,09/10/2016,10,91,8,43,0,27
2016,09/10/2016,11,89,8,4,0,25
2016,09/10/2016,12,86,8,38,0,25
2016,09/10/2016,13,86,9,37,0,25
2016,09/10/2016,14,86,12,37,0,25
2016,09/10/2016,15,84,11,36,0,24
2016,09/10/2016,16,83,12,34,0,24
2016,09/10/2016,17,83,13,34,0,24
2016,09/10/2016,18,84,15,35,0,25
2016,09/10/2016,19,85,20,36,0,27
2016,09/10/2016,20,9,28,41,0,3
2016,09/10/2016,21,95,30,46,0,34
2016,09/10/2016,22,28,22,31,38,23
2016,09/10/2016,23,5,30,53,0,41
2016,09/10/2016,24,1,26,56,0,42
2016,10/10/2016,1,11,20,58,0,42
2016,10/10/2016,2,13,20,59,0,41
2016,10/10/2016,3,13,17,58,0,4
2016,10/10/2016,4,9,16,56,0,37
